s_id	sentence	target_tags	opinion_words_tags
630914:2	The mussles were the fishiest things I 've ever tasted , the seabass was bland , the goat cheese salad was missing the goat cheese , the penne w/ chicken had bones in it ... It was disgusting .	The\O mussles\O were\O the\O fishiest\O things\O I\O 've\O ever\O tasted\O ,\O the\O seabass\O was\O bland\O ,\O the\O goat\O cheese\O salad\O was\O missing\O the\O goat\O cheese\O ,\O the\O penne\B w/\I chicken\I had\O bones\O in\O it\O ...\O It\O was\O disgusting\O .\O	The\O mussles\O were\O the\O fishiest\O things\O I\O 've\O ever\O tasted\O ,\O the\O seabass\O was\O bland\O ,\O the\O goat\O cheese\O salad\O was\O missing\O the\O goat\O cheese\O ,\O the\O penne\O w/\O chicken\O had\O bones\O in\O it\O ...\O It\O was\O disgusting\B .\O
630914:3	Nice atmosphere , the service was very pleasant and the desert was good .	Nice\O atmosphere\B ,\O the\O service\O was\O very\O pleasant\O and\O the\O desert\O was\O good\O .\O	Nice\B atmosphere\O ,\O the\O service\O was\O very\O pleasant\O and\O the\O desert\O was\O good\O .\O
630914:3	Nice atmosphere , the service was very pleasant and the desert was good .	Nice\O atmosphere\O ,\O the\O service\B was\O very\O pleasant\O and\O the\O desert\O was\O good\O .\O	Nice\O atmosphere\O ,\O the\O service\O was\O very\O pleasant\B and\O the\O desert\O was\O good\O .\O
630914:3	Nice atmosphere , the service was very pleasant and the desert was good .	Nice\O atmosphere\O ,\O the\O service\O was\O very\O pleasant\O and\O the\O desert\B was\O good\O .\O	Nice\O atmosphere\O ,\O the\O service\O was\O very\O pleasant\O and\O the\O desert\O was\O good\B .\O
632121:2	The food is amazing , rich pastas and fresh doughy pizza .	The\O food\B is\O amazing\O ,\O rich\O pastas\O and\O fresh\O doughy\O pizza\O .\O	The\O food\O is\O amazing\B ,\O rich\O pastas\O and\O fresh\O doughy\O pizza\O .\O
632121:2	The food is amazing , rich pastas and fresh doughy pizza .	The\O food\O is\O amazing\O ,\O rich\O pastas\B and\O fresh\O doughy\O pizza\O .\O	The\O food\O is\O amazing\O ,\O rich\B pastas\O and\O fresh\O doughy\O pizza\O .\O
632121:2	The food is amazing , rich pastas and fresh doughy pizza .	The\O food\O is\O amazing\O ,\O rich\O pastas\O and\O fresh\O doughy\O pizza\B .\O	The\O food\O is\O amazing\O ,\O rich\O pastas\O and\O fresh\B doughy\B pizza\O .\O
632121:3	Best of all is the warm vibe , the owner is super friendly and service is fast .	Best\O of\O all\O is\O the\O warm\O vibe\B ,\O the\O owner\O is\O super\O friendly\O and\O service\O is\O fast\O .\O	Best\O of\O all\O is\O the\O warm\B vibe\O ,\O the\O owner\O is\O super\O friendly\O and\O service\O is\O fast\O .\O
632121:3	Best of all is the warm vibe , the owner is super friendly and service is fast .	Best\O of\O all\O is\O the\O warm\O vibe\O ,\O the\O owner\B is\O super\O friendly\O and\O service\O is\O fast\O .\O	Best\O of\O all\O is\O the\O warm\O vibe\O ,\O the\O owner\O is\O super\O friendly\B and\O service\O is\O fast\O .\O
632121:3	Best of all is the warm vibe , the owner is super friendly and service is fast .	Best\O of\O all\O is\O the\O warm\O vibe\O ,\O the\O owner\O is\O super\O friendly\O and\O service\B is\O fast\O .\O	Best\O of\O all\O is\O the\O warm\O vibe\O ,\O the\O owner\O is\O super\O friendly\O and\O service\O is\O fast\B .\O
657129:3	the drinks are amazing and half off till 8pm .	the\O drinks\B are\O amazing\O and\O half\O off\O till\O 8pm\O .\O	the\O drinks\O are\O amazing\B and\O half\O off\O till\O 8pm\O .\O
657129:4	Ask for Usha , the nicest bartender in manhattan .	Ask\O for\O Usha\B ,\O the\O nicest\O bartender\O in\O manhattan\O .\O	Ask\O for\O Usha\O ,\O the\O nicest\B bartender\O in\O manhattan\O .\O
657129:5	My fav was the sassy lassi ...	My\O fav\O was\O the\O sassy\B lassi\I ...\O	My\O fav\B was\O the\O sassy\O lassi\O ...\O
680345:0	This is an amazing place to try some roti rolls .	This\O is\O an\O amazing\O place\O to\O try\O some\O roti\B rolls\I .\O	This\O is\O an\O amazing\O place\O to\O try\B some\O roti\O rolls\O .\O
680345:1	I really recommend the very simple Unda ( Egg ) rolls .	I\O really\O recommend\O the\O very\O simple\O Unda\B (\I Egg\I )\I rolls\I .\O	I\O really\O recommend\B the\O very\O simple\B Unda\O (\O Egg\O )\O rolls\O .\O
680345:2	Delicate spices , onions , eggs and a kick-ass roti .	Delicate\O spices\B ,\O onions\O ,\O eggs\O and\O a\O kick-ass\O roti\O .\O	Delicate\B spices\O ,\O onions\O ,\O eggs\O and\O a\O kick-ass\O roti\O .\O
680345:2	Delicate spices , onions , eggs and a kick-ass roti .	Delicate\O spices\O ,\O onions\B ,\O eggs\O and\O a\O kick-ass\O roti\O .\O	Delicate\B spices\O ,\O onions\O ,\O eggs\O and\O a\O kick-ass\O roti\O .\O
680345:2	Delicate spices , onions , eggs and a kick-ass roti .	Delicate\O spices\O ,\O onions\O ,\O eggs\B and\O a\O kick-ass\O roti\O .\O	Delicate\B spices\O ,\O onions\O ,\O eggs\O and\O a\O kick-ass\O roti\O .\O
680345:2	Delicate spices , onions , eggs and a kick-ass roti .	Delicate\O spices\O ,\O onions\O ,\O eggs\O and\O a\O kick-ass\O roti\B .\O	Delicate\O spices\O ,\O onions\O ,\O eggs\O and\O a\O kick-ass\B roti\O .\O
680390:0	Toons has recently been redone , so it 's now a very attractive space .	Toons\B has\O recently\O been\O redone\O ,\O so\O it\O 's\O now\O a\O very\O attractive\O space\O .\O	Toons\O has\O recently\O been\O redone\O ,\O so\O it\O 's\O now\O a\O very\O attractive\B space\O .\O
680390:1	The food 's as good as ever .	The\O food\B 's\O as\O good\O as\O ever\O .\O	The\O food\O 's\O as\O good\B as\O ever\O .\O
680390:2	In an area sadly lacking in decent Thai food , this is one of the best spots .	In\O an\O area\O sadly\O lacking\O in\O decent\O Thai\B food\I ,\O this\O is\O one\O of\O the\O best\O spots\O .\O	In\O an\O area\O sadly\O lacking\O in\O decent\B Thai\O food\O ,\O this\O is\O one\O of\O the\O best\O spots\O .\O
682250:0	Went here last night - nice decor , good service , but the food was surprisingly excellent .	Went\O here\O last\O night\O -\O nice\O decor\B ,\O good\O service\O ,\O but\O the\O food\O was\O surprisingly\O excellent\O .\O	Went\O here\O last\O night\O -\O nice\B decor\O ,\O good\O service\O ,\O but\O the\O food\O was\O surprisingly\O excellent\O .\O
682250:0	Went here last night - nice decor , good service , but the food was surprisingly excellent .	Went\O here\O last\O night\O -\O nice\O decor\O ,\O good\O service\B ,\O but\O the\O food\O was\O surprisingly\O excellent\O .\O	Went\O here\O last\O night\O -\O nice\O decor\O ,\O good\B service\O ,\O but\O the\O food\O was\O surprisingly\O excellent\O .\O
682250:0	Went here last night - nice decor , good service , but the food was surprisingly excellent .	Went\O here\O last\O night\O -\O nice\O decor\O ,\O good\O service\O ,\O but\O the\O food\B was\O surprisingly\O excellent\O .\O	Went\O here\O last\O night\O -\O nice\O decor\O ,\O good\O service\O ,\O but\O the\O food\O was\O surprisingly\O excellent\B .\O
682250:1	The portions are HUGE , so it might be good to order three things to split ( rather than one appetizer and entree per person ) for two people .	The\O portions\B are\O HUGE\O ,\O so\O it\O might\O be\O good\O to\O order\O three\O things\O to\O split\O (\O rather\O than\O one\O appetizer\O and\O entree\O per\O person\O )\O for\O two\O people\O .\O	The\O portions\O are\O HUGE\B ,\O so\O it\O might\O be\O good\O to\O order\O three\O things\O to\O split\O (\O rather\O than\O one\O appetizer\O and\O entree\O per\O person\O )\O for\O two\O people\O .\O
682391:0	Best drumsticks over rice and sour spicy soup in town !	Best\O drumsticks\B over\I rice\I and\O sour\O spicy\O soup\O in\O town\O !\O	Best\B drumsticks\O over\O rice\O and\O sour\O spicy\O soup\O in\O town\O !\O
682391:0	Best drumsticks over rice and sour spicy soup in town !	Best\O drumsticks\O over\O rice\O and\O sour\B spicy\I soup\I in\O town\O !\O	Best\B drumsticks\O over\O rice\O and\O sour\O spicy\O soup\O in\O town\O !\O
682391:1	Beef noodle soup is good as well .	Beef\B noodle\I soup\I is\O good\O as\O well\O .\O	Beef\O noodle\O soup\O is\O good\B as\O well\O .\O
682391:2	The service is good and the resturant is clean .	The\O service\B is\O good\O and\O the\O resturant\O is\O clean\O .\O	The\O service\O is\O good\B and\O the\O resturant\O is\O clean\O .\O
682391:2	The service is good and the resturant is clean .	The\O service\O is\O good\O and\O the\O resturant\B is\O clean\O .\O	The\O service\O is\O good\O and\O the\O resturant\O is\O clean\B .\O
682391:3	Best Taiwanese food in NY !	Best\O Taiwanese\B food\I in\O NY\O !\O	Best\B Taiwanese\O food\O in\O NY\O !\O
707917:0	I have been to Rao 's probably 15 times the past 3 years and it keeps getting better .	I\O have\O been\O to\O Rao\B 's\I probably\O 15\O times\O the\O past\O 3\O years\O and\O it\O keeps\O getting\O better\O .\O	I\O have\O been\O to\O Rao\O 's\O probably\O 15\O times\O the\O past\O 3\O years\O and\O it\O keeps\O getting\O better\B .\O
707917:2	Rao 's has the best service and atmosphere in NYC .	Rao\O 's\O has\O the\O best\O service\B and\O atmosphere\O in\O NYC\O .\O	Rao\O 's\O has\O the\O best\B service\O and\O atmosphere\O in\O NYC\O .\O
707917:2	Rao 's has the best service and atmosphere in NYC .	Rao\O 's\O has\O the\O best\O service\O and\O atmosphere\B in\O NYC\O .\O	Rao\O 's\O has\O the\O best\B service\O and\O atmosphere\O in\O NYC\O .\O
709294:0	My roommate and I LOVE this place .	My\O roommate\O and\O I\O LOVE\O this\O place\B .\O	My\O roommate\O and\O I\O LOVE\B this\O place\O .\O
709294:1	We recently decided to try this location , and to our delight , they have outdoor seating , perfect since I had my yorkie with me .	We\O recently\O decided\O to\O try\O this\O location\O ,\O and\O to\O our\O delight\O ,\O they\O have\O outdoor\B seating\I ,\O perfect\O since\O I\O had\O my\O yorkie\O with\O me\O .\O	We\O recently\O decided\O to\O try\O this\O location\O ,\O and\O to\O our\O delight\O ,\O they\O have\O outdoor\O seating\O ,\O perfect\B since\O I\O had\O my\O yorkie\O with\O me\O .\O
709294:2	Indoor was very cozy and cute .	Indoor\B was\O very\O cozy\O and\O cute\O .\O	Indoor\O was\O very\O cozy\B and\O cute\B .\O
709294:3	The portion sizes here are huge , and the sushi is good .	The\O portion\B sizes\I here\O are\O huge\O ,\O and\O the\O sushi\O is\O good\O .\O	The\O portion\O sizes\O here\O are\O huge\B ,\O and\O the\O sushi\O is\O good\O .\O
709294:3	The portion sizes here are huge , and the sushi is good .	The\O portion\O sizes\O here\O are\O huge\O ,\O and\O the\O sushi\B is\O good\O .\O	The\O portion\O sizes\O here\O are\O huge\O ,\O and\O the\O sushi\O is\O good\B .\O
709294:5	Staff is very accomodating .	Staff\B is\O very\O accomodating\O .\O	Staff\O is\O very\O accomodating\B .\O
713152:0	Excellent dumplings served amid clean , chic decor .	Excellent\O dumplings\B served\O amid\O clean\O ,\O chic\O decor\O .\O	Excellent\B dumplings\O served\O amid\O clean\O ,\O chic\O decor\O .\O
713152:0	Excellent dumplings served amid clean , chic decor .	Excellent\O dumplings\O served\O amid\O clean\O ,\O chic\O decor\B .\O	Excellent\O dumplings\O served\O amid\O clean\B ,\O chic\B decor\O .\O
713152:1	I got the $ 10 10-piece dim sum combo , every bite of which was great .	I\O got\O the\O $\B 10\I 10-piece\I dim\I sum\I combo\I ,\O every\O bite\O of\O which\O was\O great\O .\O	I\O got\O the\O $\O 10\O 10-piece\O dim\O sum\O combo\O ,\O every\O bite\O of\O which\O was\O great\B .\O
717570:1	The decor is very simple but comfortable .	The\O decor\B is\O very\O simple\O but\O comfortable\O .\O	The\O decor\O is\O very\O simple\B but\O comfortable\B .\O
717570:2	The food was delicious but do not come here on a empty stomach .	The\O food\B was\O delicious\O but\O do\O not\O come\O here\O on\O a\O empty\O stomach\O .\O	The\O food\O was\O delicious\B but\O do\O not\O come\O here\O on\O a\O empty\O stomach\O .\O
717570:3	The portions are small but being that the food was so good makes up for that .	The\O portions\B are\O small\O but\O being\O that\O the\O food\O was\O so\O good\O makes\O up\O for\O that\O .\O	The\O portions\O are\O small\B but\O being\O that\O the\O food\O was\O so\O good\O makes\O up\O for\O that\O .\O
717570:3	The portions are small but being that the food was so good makes up for that .	The\O portions\O are\O small\O but\O being\O that\O the\O food\B was\O so\O good\O makes\O up\O for\O that\O .\O	The\O portions\O are\O small\O but\O being\O that\O the\O food\O was\O so\O good\B makes\O up\O for\O that\O .\O
717570:4	You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert .	You\O must\O have\O the\O crabmeat\B lasagna\I which\O is\O out\O of\O this\O world\O and\O the\O chocolate\O bread\O pudding\O for\O dessert\O .\O	You\O must\O have\O the\O crabmeat\O lasagna\O which\O is\O out\B of\I this\I world\I and\O the\O chocolate\O bread\O pudding\O for\O dessert\O .\O
717570:5	The staff there is very attentive and down to earth .	The\O staff\B there\O is\O very\O attentive\O and\O down\O to\O earth\O .\O	The\O staff\O there\O is\O very\O attentive\B and\O down\B to\I earth\I .\O
720418:0	Great Indian food and the service is incredible .	Great\O Indian\B food\I and\O the\O service\O is\O incredible\O .\O	Great\B Indian\O food\O and\O the\O service\O is\O incredible\O .\O
720418:0	Great Indian food and the service is incredible .	Great\O Indian\O food\O and\O the\O service\B is\O incredible\O .\O	Great\O Indian\O food\O and\O the\O service\O is\O incredible\B .\O
720418:4	Great food and the prices are very reasonable .	Great\O food\B and\O the\O prices\O are\O very\O reasonable\O .\O	Great\B food\O and\O the\O prices\O are\O very\O reasonable\O .\O
720620:1	The food here does a great service to the name ( Cantonese that is ... ) .	The\O food\B here\O does\O a\O great\O service\O to\O the\O name\O (\O Cantonese\O that\O is\O ...\O )\O .\O	The\O food\O here\O does\O a\O great\B service\O to\O the\O name\O (\O Cantonese\O that\O is\O ...\O )\O .\O
720620:2	I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork .	I\O fell\O in\O love\O with\O the\O egg\B noodles\I in\I the\I beef\I broth\I with\I shrimp\I dumplings\I and\I slices\I of\I BBQ\I roast\I pork\I .\O	I\O fell\O in\O love\B with\O the\O egg\O noodles\O in\O the\O beef\O broth\O with\O shrimp\O dumplings\O and\O slices\O of\O BBQ\O roast\O pork\O .\O
720620:3	This dish is my favorite and I always get it when I go there and never get tired of it .	This\O dish\B is\O my\O favorite\O and\O I\O always\O get\O it\O when\O I\O go\O there\O and\O never\O get\O tired\O of\O it\O .\O	This\O dish\O is\O my\O favorite\B and\O I\O always\O get\O it\O when\O I\O go\O there\O and\O never\O get\O tired\O of\O it\O .\O
720620:4	Try the congee and the donut like deep fried dough they call Ow Ley Soh , a delicious and sweet tasting bread .	Try\O the\O congee\O and\O the\O donut\O like\O deep\O fried\O dough\O they\O call\O Ow\B Ley\I Soh\I ,\O a\O delicious\O and\O sweet\O tasting\O bread\O .\O	Try\O the\O congee\O and\O the\O donut\O like\O deep\O fried\O dough\O they\O call\O Ow\O Ley\O Soh\O ,\O a\O delicious\B and\O sweet\B tasting\O bread\O .\O
720620:5	Simply some good tasting Chinese food at incredible prices ...	Simply\O some\O good\O tasting\O Chinese\B food\I at\O incredible\O prices\O ...\O	Simply\O some\O good\B tasting\I Chinese\O food\O at\O incredible\O prices\O ...\O
720620:8	Big Wong is a great place to eat and fill your stomach .	Big\B Wong\I is\O a\O great\O place\O to\O eat\O and\O fill\O your\O stomach\O .\O	Big\O Wong\O is\O a\O great\B place\O to\O eat\O and\O fill\O your\O stomach\O .\O
735448:1	whoever the jazz duo was , they were on POINT .	whoever\O the\O jazz\B duo\I was\O ,\O they\O were\O on\O POINT\O .\O	whoever\O the\O jazz\O duo\O was\O ,\O they\O were\O on\B POINT\I .\O
735448:2	good music , great food , speedy service affordable prices .	good\O music\B ,\O great\O food\O ,\O speedy\O service\O affordable\O prices\O .\O	good\B music\O ,\O great\O food\O ,\O speedy\O service\O affordable\O prices\O .\O
735448:2	good music , great food , speedy service affordable prices .	good\O music\O ,\O great\O food\B ,\O speedy\O service\O affordable\O prices\O .\O	good\O music\O ,\O great\B food\O ,\O speedy\O service\O affordable\O prices\O .\O
735448:2	good music , great food , speedy service affordable prices .	good\O music\O ,\O great\O food\O ,\O speedy\O service\B affordable\O prices\O .\O	good\O music\O ,\O great\O food\O ,\O speedy\B service\O affordable\O prices\O .\O
735448:3	even the wine by the glass was good .	even\O the\O wine\B by\I the\I glass\I was\O good\O .\O	even\O the\O wine\O by\O the\O glass\O was\O good\B .\O
737999:0	Consistently good Japanese Tapas .	Consistently\O good\O Japanese\B Tapas\I .\O	Consistently\O good\B Japanese\O Tapas\O .\O
737999:2	Always good drinks and service is pretty good ;	Always\O good\O drinks\B and\O service\O is\O pretty\O good\O ;\O	Always\O good\B drinks\O and\O service\O is\O pretty\O good\O ;\O
737999:2	Always good drinks and service is pretty good ;	Always\O good\O drinks\O and\O service\B is\O pretty\O good\O ;\O	Always\O good\O drinks\O and\O service\O is\O pretty\O good\B ;\O
737999:3	Atmosphere is nice and relaxed too ...	Atmosphere\B is\O nice\O and\O relaxed\O too\O ...\O	Atmosphere\O is\O nice\B and\O relaxed\B too\O ...\O
737999:4	A great place to meet up for some food and drinks ...	A\O great\O place\B to\O meet\O up\O for\O some\O food\O and\O drinks\O ...\O	A\O great\B place\O to\O meet\O up\O for\O some\O food\O and\O drinks\O ...\O
737999:5	Yakitori ( bbq meats ) is tasty too .	Yakitori\B (\I bbq\I meats\I )\I is\O tasty\O too\O .\O	Yakitori\O (\O bbq\O meats\O )\O is\O tasty\B too\O .\O
740923:1	If you do n't mind pre-sliced low quality fish , unfriendly staff and a sushi chef that looks like he is miserable then this is your place .	If\O you\O do\O n't\O mind\O pre-sliced\O low\O quality\O fish\B ,\O unfriendly\O staff\O and\O a\O sushi\O chef\O that\O looks\O like\O he\O is\O miserable\O then\O this\O is\O your\O place\O .\O	If\O you\O do\O n't\O mind\O pre-sliced\O low\B quality\I fish\O ,\O unfriendly\O staff\O and\O a\O sushi\O chef\O that\O looks\O like\O he\O is\O miserable\O then\O this\O is\O your\O place\O .\O
740923:1	If you do n't mind pre-sliced low quality fish , unfriendly staff and a sushi chef that looks like he is miserable then this is your place .	If\O you\O do\O n't\O mind\O pre-sliced\O low\O quality\O fish\O ,\O unfriendly\O staff\B and\O a\O sushi\O chef\O that\O looks\O like\O he\O is\O miserable\O then\O this\O is\O your\O place\O .\O	If\O you\O do\O n't\O mind\O pre-sliced\O low\O quality\O fish\O ,\O unfriendly\B staff\O and\O a\O sushi\O chef\O that\O looks\O like\O he\O is\O miserable\O then\O this\O is\O your\O place\O .\O
740923:1	If you do n't mind pre-sliced low quality fish , unfriendly staff and a sushi chef that looks like he is miserable then this is your place .	If\O you\O do\O n't\O mind\O pre-sliced\O low\O quality\O fish\O ,\O unfriendly\O staff\O and\O a\O sushi\B chef\I that\O looks\O like\O he\O is\O miserable\O then\O this\O is\O your\O place\O .\O	If\O you\O do\O n't\O mind\O pre-sliced\O low\O quality\O fish\O ,\O unfriendly\O staff\O and\O a\O sushi\O chef\O that\O looks\O like\O he\O is\O miserable\B then\O this\O is\O your\O place\O .\O
744478:1	Fabulous decor - makes you feel like you 're in a trendy Manhattan restaurant , very very good food , cheaply-priced , generally friendly staff , and if you 're a Manhattanite , or spend most of your time in Manhattan , Rice Avenue will make you feel at home ... ..very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele ... ..all on Roosevelt Avenue !	Fabulous\O decor\B -\O makes\O you\O feel\O like\O you\O 're\O in\O a\O trendy\O Manhattan\O restaurant\O ,\O very\O very\O good\O food\O ,\O cheaply-priced\O ,\O generally\O friendly\O staff\O ,\O and\O if\O you\O 're\O a\O Manhattanite\O ,\O or\O spend\O most\O of\O your\O time\O in\O Manhattan\O ,\O Rice\O Avenue\O will\O make\O you\O feel\O at\O home\O ...\O ..very\O Soho/Village/Upper\O West\O Side\O minus\O the\O expensive\O prices\O and\O pretentious\O clientele\O ...\O ..all\O on\O Roosevelt\O Avenue\O !\O	Fabulous\B decor\O -\O makes\O you\O feel\O like\O you\O 're\O in\O a\O trendy\O Manhattan\O restaurant\O ,\O very\O very\O good\O food\O ,\O cheaply-priced\O ,\O generally\O friendly\O staff\O ,\O and\O if\O you\O 're\O a\O Manhattanite\O ,\O or\O spend\O most\O of\O your\O time\O in\O Manhattan\O ,\O Rice\O Avenue\O will\O make\O you\O feel\O at\O home\O ...\O ..very\O Soho/Village/Upper\O West\O Side\O minus\O the\O expensive\O prices\O and\O pretentious\O clientele\O ...\O ..all\O on\O Roosevelt\O Avenue\O !\O
744478:1	Fabulous decor - makes you feel like you 're in a trendy Manhattan restaurant , very very good food , cheaply-priced , generally friendly staff , and if you 're a Manhattanite , or spend most of your time in Manhattan , Rice Avenue will make you feel at home ... ..very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele ... ..all on Roosevelt Avenue !	Fabulous\O decor\O -\O makes\O you\O feel\O like\O you\O 're\O in\O a\O trendy\O Manhattan\O restaurant\O ,\O very\O very\O good\O food\B ,\O cheaply-priced\O ,\O generally\O friendly\O staff\O ,\O and\O if\O you\O 're\O a\O Manhattanite\O ,\O or\O spend\O most\O of\O your\O time\O in\O Manhattan\O ,\O Rice\O Avenue\O will\O make\O you\O feel\O at\O home\O ...\O ..very\O Soho/Village/Upper\O West\O Side\O minus\O the\O expensive\O prices\O and\O pretentious\O clientele\O ...\O ..all\O on\O Roosevelt\O Avenue\O !\O	Fabulous\O decor\O -\O makes\O you\O feel\O like\O you\O 're\O in\O a\O trendy\O Manhattan\O restaurant\O ,\O very\O very\O good\B food\O ,\O cheaply-priced\B ,\O generally\O friendly\O staff\O ,\O and\O if\O you\O 're\O a\O Manhattanite\O ,\O or\O spend\O most\O of\O your\O time\O in\O Manhattan\O ,\O Rice\O Avenue\O will\O make\O you\O feel\O at\O home\O ...\O ..very\O Soho/Village/Upper\O West\O Side\O minus\O the\O expensive\O prices\O and\O pretentious\O clientele\O ...\O ..all\O on\O Roosevelt\O Avenue\O !\O
744478:1	Fabulous decor - makes you feel like you 're in a trendy Manhattan restaurant , very very good food , cheaply-priced , generally friendly staff , and if you 're a Manhattanite , or spend most of your time in Manhattan , Rice Avenue will make you feel at home ... ..very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele ... ..all on Roosevelt Avenue !	Fabulous\O decor\O -\O makes\O you\O feel\O like\O you\O 're\O in\O a\O trendy\O Manhattan\O restaurant\O ,\O very\O very\O good\O food\O ,\O cheaply-priced\O ,\O generally\O friendly\O staff\B ,\O and\O if\O you\O 're\O a\O Manhattanite\O ,\O or\O spend\O most\O of\O your\O time\O in\O Manhattan\O ,\O Rice\O Avenue\O will\O make\O you\O feel\O at\O home\O ...\O ..very\O Soho/Village/Upper\O West\O Side\O minus\O the\O expensive\O prices\O and\O pretentious\O clientele\O ...\O ..all\O on\O Roosevelt\O Avenue\O !\O	Fabulous\O decor\O -\O makes\O you\O feel\O like\O you\O 're\O in\O a\O trendy\O Manhattan\O restaurant\O ,\O very\O very\O good\O food\O ,\O cheaply-priced\O ,\O generally\O friendly\B staff\O ,\O and\O if\O you\O 're\O a\O Manhattanite\O ,\O or\O spend\O most\O of\O your\O time\O in\O Manhattan\O ,\O Rice\O Avenue\O will\O make\O you\O feel\O at\O home\O ...\O ..very\O Soho/Village/Upper\O West\O Side\O minus\O the\O expensive\O prices\O and\O pretentious\O clientele\O ...\O ..all\O on\O Roosevelt\O Avenue\O !\O
746254:2	One would think we 'd get an apology or complimentary drinks - instead , we got a snobby waiter would n't even take our order for 15 minutes and gave us lip when we asked him to do so .	One\O would\O think\O we\O 'd\O get\O an\O apology\O or\O complimentary\O drinks\O -\O instead\O ,\O we\O got\O a\O snobby\O waiter\B would\O n't\O even\O take\O our\O order\O for\O 15\O minutes\O and\O gave\O us\O lip\O when\O we\O asked\O him\O to\O do\O so\O .\O	One\O would\O think\O we\O 'd\O get\O an\O apology\O or\O complimentary\O drinks\O -\O instead\O ,\O we\O got\O a\O snobby\B waiter\O would\O n't\O even\O take\O our\O order\O for\O 15\O minutes\O and\O gave\O us\O lip\O when\O we\O asked\O him\O to\O do\O so\O .\O
746254:4	With so many good restaurants on the UWS , I do n't need overpriced food , absurdly arrogant wait-staff who do n't recognize they work at a glorified diner , clumsy service , and management that does n't care .	With\O so\O many\O good\O restaurants\O on\O the\O UWS\O ,\O I\O do\O n't\O need\O overpriced\O food\B ,\O absurdly\O arrogant\O wait-staff\O who\O do\O n't\O recognize\O they\O work\O at\O a\O glorified\O diner\O ,\O clumsy\O service\O ,\O and\O management\O that\O does\O n't\O care\O .\O	With\O so\O many\O good\O restaurants\O on\O the\O UWS\O ,\O I\O do\O n't\O need\O overpriced\B food\O ,\O absurdly\O arrogant\O wait-staff\O who\O do\O n't\O recognize\O they\O work\O at\O a\O glorified\O diner\O ,\O clumsy\O service\O ,\O and\O management\O that\O does\O n't\O care\O .\O
746254:4	With so many good restaurants on the UWS , I do n't need overpriced food , absurdly arrogant wait-staff who do n't recognize they work at a glorified diner , clumsy service , and management that does n't care .	With\O so\O many\O good\O restaurants\O on\O the\O UWS\O ,\O I\O do\O n't\O need\O overpriced\O food\O ,\O absurdly\O arrogant\O wait-staff\B who\O do\O n't\O recognize\O they\O work\O at\O a\O glorified\O diner\O ,\O clumsy\O service\O ,\O and\O management\O that\O does\O n't\O care\O .\O	With\O so\O many\O good\O restaurants\O on\O the\O UWS\O ,\O I\O do\O n't\O need\O overpriced\O food\O ,\O absurdly\O arrogant\B wait-staff\O who\O do\O n't\O recognize\O they\O work\O at\O a\O glorified\O diner\O ,\O clumsy\O service\O ,\O and\O management\O that\O does\O n't\O care\O .\O
746254:4	With so many good restaurants on the UWS , I do n't need overpriced food , absurdly arrogant wait-staff who do n't recognize they work at a glorified diner , clumsy service , and management that does n't care .	With\O so\O many\O good\O restaurants\O on\O the\O UWS\O ,\O I\O do\O n't\O need\O overpriced\O food\O ,\O absurdly\O arrogant\O wait-staff\O who\O do\O n't\O recognize\O they\O work\O at\O a\O glorified\O diner\O ,\O clumsy\O service\B ,\O and\O management\O that\O does\O n't\O care\O .\O	With\O so\O many\O good\O restaurants\O on\O the\O UWS\O ,\O I\O do\O n't\O need\O overpriced\O food\O ,\O absurdly\O arrogant\O wait-staff\O who\O do\O n't\O recognize\O they\O work\O at\O a\O glorified\O diner\O ,\O clumsy\B service\O ,\O and\O management\O that\O does\O n't\O care\O .\O
751493:0	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side .	I\O am\O relatively\O new\O to\O the\O area\O and\O tried\O Pick\O a\O bgel\O on\O 2nd\O and\O was\O disappointed\O with\O the\O service\B and\O I\O thought\O the\O food\O was\O overated\O and\O on\O the\O pricey\O side\O .\O	I\O am\O relatively\O new\O to\O the\O area\O and\O tried\O Pick\O a\O bgel\O on\O 2nd\O and\O was\O disappointed\B with\O the\O service\O and\O I\O thought\O the\O food\O was\O overated\O and\O on\O the\O pricey\O side\O .\O
751493:0	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side .	I\O am\O relatively\O new\O to\O the\O area\O and\O tried\O Pick\O a\O bgel\O on\O 2nd\O and\O was\O disappointed\O with\O the\O service\O and\O I\O thought\O the\O food\B was\O overated\O and\O on\O the\O pricey\O side\O .\O	I\O am\O relatively\O new\O to\O the\O area\O and\O tried\O Pick\O a\O bgel\O on\O 2nd\O and\O was\O disappointed\O with\O the\O service\O and\O I\O thought\O the\O food\O was\O overated\B and\O on\O the\O pricey\B side\O .\O
754495:2	The food is okay and the prices here are mediocre .	The\O food\B is\O okay\O and\O the\O prices\O here\O are\O mediocre\O .\O	The\O food\O is\O okay\B and\O the\O prices\O here\O are\O mediocre\O .\O
